mode,class_id,coarse_class_id,filename,path,size,extension,img_path,size_x,size_y,channels,color_mode
test,8,4,test/Fruit/Lemon/Lemon_015.jpg,dataset/test/Fruit/Lemon/Lemon_015.jpg,22954,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Lemon/Lemon_015.jpg,348,348,3,RGB
test,8,4,test/Fruit/Lemon/Lemon_016.jpg,dataset/test/Fruit/Lemon/Lemon_016.jpg,29722,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Lemon/Lemon_016.jpg,348,464,3,RGB
test,8,4,test/Fruit/Lemon/Lemon_017.jpg,dataset/test/Fruit/Lemon/Lemon_017.jpg,30732,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Lemon/Lemon_017.jpg,348,464,3,RGB
test,8,4,test/Fruit/Lemon/Lemon_018.jpg,dataset/test/Fruit/Lemon/Lemon_018.jpg,20917,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Lemon/Lemon_018.jpg,348,348,3,RGB
test,8,4,test/Fruit/Lemon/Lemon_019.jpg,dataset/test/Fruit/Lemon/Lemon_019.jpg,22947,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Lemon/Lemon_019.jpg,348,348,3,RGB
test,8,4,test/Fruit/Lemon/Lemon_020.jpg,dataset/test/Fruit/Lemon/Lemon_020.jpg,24369,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Lemon/Lemon_020.jpg,348,348,3,RGB
test,8,4,test/Fruit/Lemon/Lemon_021.jpg,dataset/test/Fruit/Lemon/Lemon_021.jpg,19777,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Lemon/Lemon_021.jpg,348,348,3,RGB
test,8,4,test/Fruit/Lemon/Lemon_022.jpg,dataset/test/Fruit/Lemon/Lemon_022.jpg,22034,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Lemon/Lemon_022.jpg,348,348,3,RGB
test,8,4,test/Fruit/Lemon/Lemon_023.jpg,dataset/test/Fruit/Lemon/Lemon_023.jpg,13259,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Lemon/Lemon_023.jpg,348,348,3,RGB
test,8,4,test/Fruit/Lemon/Lemon_024.jpg,dataset/test/Fruit/Lemon/Lemon_024.jpg,21700,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Lemon/Lemon_024.jpg,348,348,3,RGB
test,8,4,test/Fruit/Lemon/Lemon_025.jpg,dataset/test/Fruit/Lemon/Lemon_025.jpg,27334,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Lemon/Lemon_025.jpg,348,348,3,RGB
test,8,4,test/Fruit/Lemon/Lemon_026.jpg,dataset/test/Fruit/Lemon/Lemon_026.jpg,30832,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Lemon/Lemon_026.jpg,348,464,3,RGB
test,8,4,test/Fruit/Lemon/Lemon_027.jpg,dataset/test/Fruit/Lemon/Lemon_027.jpg,22963,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Lemon/Lemon_027.jpg,348,348,3,RGB
test,8,4,test/Fruit/Lemon/Lemon_028.jpg,dataset/test/Fruit/Lemon/Lemon_028.jpg,34724,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Lemon/Lemon_028.jpg,348,464,3,RGB
test,8,4,test/Fruit/Lemon/Lemon_029.jpg,dataset/test/Fruit/Lemon/Lemon_029.jpg,19808,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Lemon/Lemon_029.jpg,348,348,3,RGB
test,8,4,test/Fruit/Lemon/Lemon_030.jpg,dataset/test/Fruit/Lemon/Lemon_030.jpg,18174,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Lemon/Lemon_030.jpg,348,348,3,RGB
test,8,4,test/Fruit/Lemon/Lemon_031.jpg,dataset/test/Fruit/Lemon/Lemon_031.jpg,23061,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Lemon/Lemon_031.jpg,348,348,3,RGB
test,8,4,test/Fruit/Lemon/Lemon_032.jpg,dataset/test/Fruit/Lemon/Lemon_032.jpg,34951,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Lemon/Lemon_032.jpg,348,464,3,RGB
test,8,4,test/Fruit/Lemon/Lemon_033.jpg,dataset/test/Fruit/Lemon/Lemon_033.jpg,22242,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Lemon/Lemon_033.jpg,348,348,3,RGB
test,8,4,test/Fruit/Lemon/Lemon_034.jpg,dataset/test/Fruit/Lemon/Lemon_034.jpg,20250,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Lemon/Lemon_034.jpg,348,348,3,RGB
test,8,4,test/Fruit/Lemon/Lemon_035.jpg,dataset/test/Fruit/Lemon/Lemon_035.jpg,21941,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Lemon/Lemon_035.jpg,348,464,3,RGB
test,8,4,test/Fruit/Lemon/Lemon_036.jpg,dataset/test/Fruit/Lemon/Lemon_036.jpg,16125,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Lemon/Lemon_036.jpg,348,348,3,RGB
test,8,4,test/Fruit/Lemon/Lemon_037.jpg,dataset/test/Fruit/Lemon/Lemon_037.jpg,33294,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Lemon/Lemon_037.jpg,348,464,3,RGB
test,8,4,test/Fruit/Lemon/Lemon_038.jpg,dataset/test/Fruit/Lemon/Lemon_038.jpg,24921,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Lemon/Lemon_038.jpg,348,348,3,RGB
test,8,4,test/Fruit/Lemon/Lemon_039.jpg,dataset/test/Fruit/Lemon/Lemon_039.jpg,23718,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Lemon/Lemon_039.jpg,348,348,3,RGB
test,8,4,test/Fruit/Lemon/Lemon_040.jpg,dataset/test/Fruit/Lemon/Lemon_040.jpg,21861,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Lemon/Lemon_040.jpg,348,348,3,RGB
test,8,4,test/Fruit/Lemon/Lemon_041.jpg,dataset/test/Fruit/Lemon/Lemon_041.jpg,31299,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Lemon/Lemon_041.jpg,348,464,3,RGB
test,9,5,test/Fruit/Lime/Lime_001.jpg,dataset/test/Fruit/Lime/Lime_001.jpg,24751,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Lime/Lime_001.jpg,348,464,3,RGB
test,9,5,test/Fruit/Lime/Lime_002.jpg,dataset/test/Fruit/Lime/Lime_002.jpg,24645,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Lime/Lime_002.jpg,348,464,3,RGB
test,9,5,test/Fruit/Lime/Lime_003.jpg,dataset/test/Fruit/Lime/Lime_003.jpg,19468,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Lime/Lime_003.jpg,348,348,3,RGB
test,9,5,test/Fruit/Lime/Lime_004.jpg,dataset/test/Fruit/Lime/Lime_004.jpg,20747,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Lime/Lime_004.jpg,348,348,3,RGB
test,9,5,test/Fruit/Lime/Lime_005.jpg,dataset/test/Fruit/Lime/Lime_005.jpg,23933,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Lime/Lime_005.jpg,348,348,3,RGB
test,9,5,test/Fruit/Lime/Lime_006.jpg,dataset/test/Fruit/Lime/Lime_006.jpg,20757,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Lime/Lime_006.jpg,348,348,3,RGB
test,9,5,test/Fruit/Lime/Lime_007.jpg,dataset/test/Fruit/Lime/Lime_007.jpg,19456,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Lime/Lime_007.jpg,348,348,3,RGB
test,9,5,test/Fruit/Lime/Lime_008.jpg,dataset/test/Fruit/Lime/Lime_008.jpg,28947,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Lime/Lime_008.jpg,348,464,3,RGB
test,9,5,test/Fruit/Lime/Lime_009.jpg,dataset/test/Fruit/Lime/Lime_009.jpg,23787,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Lime/Lime_009.jpg,348,348,3,RGB
test,9,5,test/Fruit/Lime/Lime_010.jpg,dataset/test/Fruit/Lime/Lime_010.jpg,23029,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Lime/Lime_010.jpg,348,348,3,RGB
test,9,5,test/Fruit/Lime/Lime_011.jpg,dataset/test/Fruit/Lime/Lime_011.jpg,23303,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Lime/Lime_011.jpg,348,348,3,RGB
test,9,5,test/Fruit/Lime/Lime_012.jpg,dataset/test/Fruit/Lime/Lime_012.jpg,26790,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Lime/Lime_012.jpg,348,348,3,RGB
test,9,5,test/Fruit/Lime/Lime_013.jpg,dataset/test/Fruit/Lime/Lime_013.jpg,18469,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Lime/Lime_013.jpg,348,348,3,RGB
test,9,5,test/Fruit/Lime/Lime_014.jpg,dataset/test/Fruit/Lime/Lime_014.jpg,29460,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Lime/Lime_014.jpg,348,464,3,RGB
test,9,5,test/Fruit/Lime/Lime_015.jpg,dataset/test/Fruit/Lime/Lime_015.jpg,23170,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Lime/Lime_015.jpg,348,348,3,RGB
test,9,5,test/Fruit/Lime/Lime_016.jpg,dataset/test/Fruit/Lime/Lime_016.jpg,22129,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Lime/Lime_016.jpg,348,348,3,RGB
test,9,5,test/Fruit/Lime/Lime_017.jpg,dataset/test/Fruit/Lime/Lime_017.jpg,24641,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Lime/Lime_017.jpg,348,464,3,RGB
test,9,5,test/Fruit/Lime/Lime_018.jpg,dataset/test/Fruit/Lime/Lime_018.jpg,34566,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Lime/Lime_018.jpg,348,464,3,RGB
test,9,5,test/Fruit/Lime/Lime_019.jpg,dataset/test/Fruit/Lime/Lime_019.jpg,34751,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Lime/Lime_019.jpg,348,464,3,RGB
test,9,5,test/Fruit/Lime/Lime_020.jpg,dataset/test/Fruit/Lime/Lime_020.jpg,26202,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Lime/Lime_020.jpg,348,464,3,RGB
test,9,5,test/Fruit/Lime/Lime_021.jpg,dataset/test/Fruit/Lime/Lime_021.jpg,24084,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Lime/Lime_021.jpg,348,348,3,RGB
test,9,5,test/Fruit/Lime/Lime_022.jpg,dataset/test/Fruit/Lime/Lime_022.jpg,15978,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Lime/Lime_022.jpg,348,348,3,RGB
test,9,5,test/Fruit/Lime/Lime_023.jpg,dataset/test/Fruit/Lime/Lime_023.jpg,18478,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Lime/Lime_023.jpg,348,348,3,RGB
test,9,5,test/Fruit/Lime/Lime_024.jpg,dataset/test/Fruit/Lime/Lime_024.jpg,36117,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Lime/Lime_024.jpg,348,464,3,RGB
test,9,5,test/Fruit/Lime/Lime_025.jpg,dataset/test/Fruit/Lime/Lime_025.jpg,18765,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Lime/Lime_025.jpg,348,348,3,RGB
test,9,5,test/Fruit/Lime/Lime_026.jpg,dataset/test/Fruit/Lime/Lime_026.jpg,29397,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Lime/Lime_026.jpg,348,464,3,RGB
test,9,5,test/Fruit/Lime/Lime_027.jpg,dataset/test/Fruit/Lime/Lime_027.jpg,24996,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Lime/Lime_027.jpg,348,464,3,RGB
test,9,5,test/Fruit/Lime/Lime_028.jpg,dataset/test/Fruit/Lime/Lime_028.jpg,17028,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Lime/Lime_028.jpg,348,348,3,RGB
test,9,5,test/Fruit/Lime/Lime_029.jpg,dataset/test/Fruit/Lime/Lime_029.jpg,22386,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Lime/Lime_029.jpg,348,348,3,RGB
test,9,5,test/Fruit/Lime/Lime_030.jpg,dataset/test/Fruit/Lime/Lime_030.jpg,31520,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Lime/Lime_030.jpg,348,464,3,RGB
test,10,6,test/Fruit/Mango/Mango_001.jpg,dataset/test/Fruit/Mango/Mango_001.jpg,27157,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Mango/Mango_001.jpg,348,348,3,RGB
test,10,6,test/Fruit/Mango/Mango_002.jpg,dataset/test/Fruit/Mango/Mango_002.jpg,19707,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Mango/Mango_002.jpg,348,348,3,RGB
test,10,6,test/Fruit/Mango/Mango_003.jpg,dataset/test/Fruit/Mango/Mango_003.jpg,38748,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Mango/Mango_003.jpg,464,348,3,RGB
test,10,6,test/Fruit/Mango/Mango_004.jpg,dataset/test/Fruit/Mango/Mango_004.jpg,25945,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Mango/Mango_004.jpg,348,348,3,RGB
test,10,6,test/Fruit/Mango/Mango_005.jpg,dataset/test/Fruit/Mango/Mango_005.jpg,27561,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Mango/Mango_005.jpg,348,464,3,RGB
test,10,6,test/Fruit/Mango/Mango_006.jpg,dataset/test/Fruit/Mango/Mango_006.jpg,20515,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Mango/Mango_006.jpg,348,348,3,RGB
test,10,6,test/Fruit/Mango/Mango_007.jpg,dataset/test/Fruit/Mango/Mango_007.jpg,19147,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Mango/Mango_007.jpg,348,348,3,RGB
test,10,6,test/Fruit/Mango/Mango_008.jpg,dataset/test/Fruit/Mango/Mango_008.jpg,20062,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Mango/Mango_008.jpg,348,348,3,RGB
test,10,6,test/Fruit/Mango/Mango_009.jpg,dataset/test/Fruit/Mango/Mango_009.jpg,20940,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Mango/Mango_009.jpg,348,348,3,RGB
test,10,6,test/Fruit/Mango/Mango_010.jpg,dataset/test/Fruit/Mango/Mango_010.jpg,26816,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Mango/Mango_010.jpg,348,348,3,RGB
test,10,6,test/Fruit/Mango/Mango_011.jpg,dataset/test/Fruit/Mango/Mango_011.jpg,19084,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Mango/Mango_011.jpg,348,348,3,RGB
test,10,6,test/Fruit/Mango/Mango_012.jpg,dataset/test/Fruit/Mango/Mango_012.jpg,20590,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Mango/Mango_012.jpg,348,348,3,RGB
test,10,6,test/Fruit/Mango/Mango_013.jpg,dataset/test/Fruit/Mango/Mango_013.jpg,27666,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Mango/Mango_013.jpg,348,464,3,RGB
test,10,6,test/Fruit/Mango/Mango_014.jpg,dataset/test/Fruit/Mango/Mango_014.jpg,29313,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Mango/Mango_014.jpg,348,348,3,RGB
test,10,6,test/Fruit/Mango/Mango_015.jpg,dataset/test/Fruit/Mango/Mango_015.jpg,13243,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Mango/Mango_015.jpg,348,348,3,RGB
test,10,6,test/Fruit/Mango/Mango_016.jpg,dataset/test/Fruit/Mango/Mango_016.jpg,18250,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Mango/Mango_016.jpg,348,348,3,RGB
test,10,6,test/Fruit/Mango/Mango_017.jpg,dataset/test/Fruit/Mango/Mango_017.jpg,20554,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Mango/Mango_017.jpg,348,464,3,RGB
test,10,6,test/Fruit/Mango/Mango_018.jpg,dataset/test/Fruit/Mango/Mango_018.jpg,21359,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Mango/Mango_018.jpg,348,348,3,RGB
test,10,6,test/Fruit/Mango/Mango_019.jpg,dataset/test/Fruit/Mango/Mango_019.jpg,20407,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Mango/Mango_019.jpg,348,348,3,RGB
test,10,6,test/Fruit/Mango/Mango_020.jpg,dataset/test/Fruit/Mango/Mango_020.jpg,20777,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Mango/Mango_020.jpg,348,464,3,RGB
test,10,6,test/Fruit/Mango/Mango_021.jpg,dataset/test/Fruit/Mango/Mango_021.jpg,19635,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Mango/Mango_021.jpg,348,348,3,RGB
test,10,6,test/Fruit/Mango/Mango_022.jpg,dataset/test/Fruit/Mango/Mango_022.jpg,38066,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Mango/Mango_022.jpg,348,464,3,RGB
test,10,6,test/Fruit/Mango/Mango_023.jpg,dataset/test/Fruit/Mango/Mango_023.jpg,28974,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Mango/Mango_023.jpg,348,348,3,RGB
test,10,6,test/Fruit/Mango/Mango_024.jpg,dataset/test/Fruit/Mango/Mango_024.jpg,22824,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Mango/Mango_024.jpg,348,464,3,RGB
test,10,6,test/Fruit/Mango/Mango_025.jpg,dataset/test/Fruit/Mango/Mango_025.jpg,30441,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Mango/Mango_025.jpg,348,464,3,RGB
test,10,6,test/Fruit/Mango/Mango_026.jpg,dataset/test/Fruit/Mango/Mango_026.jpg,29132,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Mango/Mango_026.jpg,348,464,3,RGB
test,10,6,test/Fruit/Mango/Mango_027.jpg,dataset/test/Fruit/Mango/Mango_027.jpg,38972,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Mango/Mango_027.jpg,348,464,3,RGB
test,10,6,test/Fruit/Mango/Mango_028.jpg,dataset/test/Fruit/Mango/Mango_028.jpg,34687,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Mango/Mango_028.jpg,348,464,3,RGB
test,10,6,test/Fruit/Mango/Mango_029.jpg,dataset/test/Fruit/Mango/Mango_029.jpg,40359,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Mango/Mango_029.jpg,464,348,3,RGB
test,10,6,test/Fruit/Mango/Mango_030.jpg,dataset/test/Fruit/Mango/Mango_030.jpg,18757,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Mango/Mango_030.jpg,348,348,3,RGB
test,10,6,test/Fruit/Mango/Mango_031.jpg,dataset/test/Fruit/Mango/Mango_031.jpg,17126,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Mango/Mango_031.jpg,348,348,3,RGB
test,11,7,test/Fruit/Melon/Cantaloupe/Cantaloupe_001.jpg,dataset/test/Fruit/Melon/Cantaloupe/Cantaloupe_001.jpg,21543,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Melon/Cantaloupe/Cantaloupe_001.jpg,348,348,3,RGB
test,11,7,test/Fruit/Melon/Cantaloupe/Cantaloupe_002.jpg,dataset/test/Fruit/Melon/Cantaloupe/Cantaloupe_002.jpg,19639,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Melon/Cantaloupe/Cantaloupe_002.jpg,348,348,3,RGB
test,11,7,test/Fruit/Melon/Cantaloupe/Cantaloupe_003.jpg,dataset/test/Fruit/Melon/Cantaloupe/Cantaloupe_003.jpg,20408,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Melon/Cantaloupe/Cantaloupe_003.jpg,348,464,3,RGB
test,11,7,test/Fruit/Melon/Cantaloupe/Cantaloupe_004.jpg,dataset/test/Fruit/Melon/Cantaloupe/Cantaloupe_004.jpg,24840,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Melon/Cantaloupe/Cantaloupe_004.jpg,348,348,3,RGB
test,11,7,test/Fruit/Melon/Cantaloupe/Cantaloupe_005.jpg,dataset/test/Fruit/Melon/Cantaloupe/Cantaloupe_005.jpg,17570,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Melon/Cantaloupe/Cantaloupe_005.jpg,348,348,3,RGB
test,11,7,test/Fruit/Melon/Cantaloupe/Cantaloupe_006.jpg,dataset/test/Fruit/Melon/Cantaloupe/Cantaloupe_006.jpg,23520,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Melon/Cantaloupe/Cantaloupe_006.jpg,348,348,3,RGB
test,11,7,test/Fruit/Melon/Cantaloupe/Cantaloupe_007.jpg,dataset/test/Fruit/Melon/Cantaloupe/Cantaloupe_007.jpg,22689,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Melon/Cantaloupe/Cantaloupe_007.jpg,348,348,3,RGB
test,11,7,test/Fruit/Melon/Cantaloupe/Cantaloupe_008.jpg,dataset/test/Fruit/Melon/Cantaloupe/Cantaloupe_008.jpg,22814,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Melon/Cantaloupe/Cantaloupe_008.jpg,348,348,3,RGB
test,11,7,test/Fruit/Melon/Cantaloupe/Cantaloupe_009.jpg,dataset/test/Fruit/Melon/Cantaloupe/Cantaloupe_009.jpg,15689,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Melon/Cantaloupe/Cantaloupe_009.jpg,348,348,3,RGB
test,11,7,test/Fruit/Melon/Cantaloupe/Cantaloupe_010.jpg,dataset/test/Fruit/Melon/Cantaloupe/Cantaloupe_010.jpg,18619,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Melon/Cantaloupe/Cantaloupe_010.jpg,348,348,3,RGB
test,11,7,test/Fruit/Melon/Cantaloupe/Cantaloupe_011.jpg,dataset/test/Fruit/Melon/Cantaloupe/Cantaloupe_011.jpg,18058,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Melon/Cantaloupe/Cantaloupe_011.jpg,348,348,3,RGB
test,11,7,test/Fruit/Melon/Cantaloupe/Cantaloupe_012.jpg,dataset/test/Fruit/Melon/Cantaloupe/Cantaloupe_012.jpg,20227,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Melon/Cantaloupe/Cantaloupe_012.jpg,348,348,3,RGB
test,11,7,test/Fruit/Melon/Cantaloupe/Cantaloupe_013.jpg,dataset/test/Fruit/Melon/Cantaloupe/Cantaloupe_013.jpg,20347,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Melon/Cantaloupe/Cantaloupe_013.jpg,348,348,3,RGB
test,11,7,test/Fruit/Melon/Cantaloupe/Cantaloupe_014.jpg,dataset/test/Fruit/Melon/Cantaloupe/Cantaloupe_014.jpg,20391,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Melon/Cantaloupe/Cantaloupe_014.jpg,348,348,3,RGB
test,11,7,test/Fruit/Melon/Cantaloupe/Cantaloupe_015.jpg,dataset/test/Fruit/Melon/Cantaloupe/Cantaloupe_015.jpg,24090,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Melon/Cantaloupe/Cantaloupe_015.jpg,348,348,3,RGB
test,11,7,test/Fruit/Melon/Cantaloupe/Cantaloupe_016.jpg,dataset/test/Fruit/Melon/Cantaloupe/Cantaloupe_016.jpg,24580,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Melon/Cantaloupe/Cantaloupe_016.jpg,348,348,3,RGB
test,11,7,test/Fruit/Melon/Cantaloupe/Cantaloupe_017.jpg,dataset/test/Fruit/Melon/Cantaloupe/Cantaloupe_017.jpg,19408,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Melon/Cantaloupe/Cantaloupe_017.jpg,348,348,3,RGB
test,11,7,test/Fruit/Melon/Cantaloupe/Cantaloupe_018.jpg,dataset/test/Fruit/Melon/Cantaloupe/Cantaloupe_018.jpg,23044,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Melon/Cantaloupe/Cantaloupe_018.jpg,348,348,3,RGB
test,11,7,test/Fruit/Melon/Cantaloupe/Cantaloupe_019.jpg,dataset/test/Fruit/Melon/Cantaloupe/Cantaloupe_019.jpg,22871,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Melon/Cantaloupe/Cantaloupe_019.jpg,348,348,3,RGB
test,11,7,test/Fruit/Melon/Cantaloupe/Cantaloupe_020.jpg,dataset/test/Fruit/Melon/Cantaloupe/Cantaloupe_020.jpg,20454,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Melon/Cantaloupe/Cantaloupe_020.jpg,348,348,3,RGB
test,11,7,test/Fruit/Melon/Cantaloupe/Cantaloupe_021.jpg,dataset/test/Fruit/Melon/Cantaloupe/Cantaloupe_021.jpg,16156,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Melon/Cantaloupe/Cantaloupe_021.jpg,348,348,3,RGB
test,11,7,test/Fruit/Melon/Cantaloupe/Cantaloupe_022.jpg,dataset/test/Fruit/Melon/Cantaloupe/Cantaloupe_022.jpg,23086,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Melon/Cantaloupe/Cantaloupe_022.jpg,348,464,3,RGB
test,11,7,test/Fruit/Melon/Cantaloupe/Cantaloupe_023.jpg,dataset/test/Fruit/Melon/Cantaloupe/Cantaloupe_023.jpg,22041,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Melon/Cantaloupe/Cantaloupe_023.jpg,348,348,3,RGB
test,11,7,test/Fruit/Melon/Cantaloupe/Cantaloupe_024.jpg,dataset/test/Fruit/Melon/Cantaloupe/Cantaloupe_024.jpg,22937,jpg,/sf/src/taller2/GroceryStoreDataset/dataset/test/Fruit/Melon/Cantaloupe/Cantaloupe_024.jpg,348,464,3,RGB
